Transaction Dates (Calculated),N.Y.C. - J Day Ahead Price,N.Y.C. - J Day Ahead Forecast Load
"41,681.50",212.98,7101
"41,681.54",201.86,7067
"41,681.58",198.97,7033
"41,681.63",190.65,7012
"41,681.67",218.8,7033
"41,681.71",261.64,7180
"41,681.75",284.11,7289
"41,681.79",263.05,7151
"41,681.83",239.83,6957
"41,681.88",217.19,6694
"41,681.92",203.73,6325
"41,681.96",168.33,5895
"41,682.00",165.09,5498
"41,682.04",162.44,5225
"41,682.08",159.23,5066
"41,682.13",164.98,4991
"41,682.17",170.52,5049
"41,682.21",199.13,5337
"41,682.25",245.27,5860
"41,682.29",260.6,6366
"41,682.33",239.2,6739
"41,682.38",221.83,6999
"41,682.42",220.61,7143
"41,682.46",215.4,7194
"41,682.50",214.59,7182
"41,682.54",212.34,7158
"41,682.58",182.12,7120
"41,682.63",182.17,7109
"41,682.67",214.87,7144
"41,682.71",238.85,7259
"41,682.75",260.25,7347
"41,682.79",244.27,7193
"41,682.83",220.98,6960
"41,682.88",200.73,6676
"41,682.92",182.19,6283
"41,682.96",159.69,5819
"41,683.00",117.8,5379
"41,683.04",107.99,5072
"41,683.08",107.84,4891
"41,683.13",104.36,4801
"41,683.17",104.83,4842
"41,683.21",116.41,5081
"41,683.25",160.9,5575
"41,683.29",186.56,6080
"41,683.33",185.24,6454
"41,683.38",203.86,6707
"41,683.42",171.56,6847
"41,683.46",165.45,6899
"41,683.50",165.15,6926
"41,683.54",157.29,6919
"41,683.58",148.13,6911
"41,683.63",147.87,6916
"41,683.67",161.02,6952
"41,683.71",177.35,7035
"41,683.75",177.41,7058
"41,683.79",165,6880
"41,683.83",154.64,6662
"41,683.88",131.93,6404
"41,683.92",126.55,6048
"41,683.96",104.3,5620
"41,684.00",65.94,5167
"41,684.04",66.33,4869
"41,684.08",60.83,4686
"41,684.13",57.92,4603
"41,684.17",62.34,4632
"41,684.21",63.26,4867
"41,684.25",86.86,5380
"41,684.29",102.84,5917
"41,684.33",105.65,6321
"41,684.38",114.97,6577
"41,684.42",118.62,6730
"41,684.46",102.81,6791
"41,684.50",94.4,6798
"41,684.54",89.76,6765
"41,684.58",86.61,6732
"41,684.63",85.58,6708
"41,684.67",92.8,6723
"41,684.71",121.09,6814
"41,684.75",117.65,6879
"41,684.79",100.24,6708
"41,684.83",90.25,6506
"41,684.88",86.54,6289
"41,684.92",77.68,5992
"41,684.96",73.16,5620
"41,685.00",77.3,5199
"41,685.04",75.21,4955
"41,685.08",78.44,4785
"41,685.13",67.35,4708
"41,685.17",69,4637
"41,685.21",73.11,4608
"41,685.25",73.25,4739
"41,685.29",68.52,5022
"41,685.33",75.93,5329
"41,685.38",83.19,5613
"41,685.42",87.3,5795
"41,685.46",87.73,5874
"41,685.50",81.17,5883
"41,685.54",89.16,5862
"41,685.58",86.45,5831
"41,685.63",79.57,5811
"41,685.67",87,5853
"41,685.71",109.1,6066
"41,685.75",134.99,6260
"41,685.79",113.53,6216
"41,685.83",102.49,6116
"41,685.88",98.94,6010
"41,685.92",77.99,5837
"41,685.96",86.44,5606
"41,686.00",100.75,5172
"41,686.04",91.8,4945
"41,686.08",85.59,4794
"41,686.13",81.03,4729
"41,686.17",82.85,4664
"41,686.21",80.16,4587
"41,686.25",86.5,4599
"41,686.29",90.07,4757
"41,686.33",99.33,5021
"41,686.38",109.8,5317
"41,686.42",146.84,5548
"41,686.46",119.14,5660
"41,686.50",114.25,5704
"41,686.54",117.69,5729
"41,686.58",118.22,5715
"41,686.63",113.47,5706
"41,686.67",126.26,5767
"41,686.71",128.86,6011
"41,686.75",167.68,6254
"41,686.79",146.27,6256
"41,686.83",128.56,6186
"41,686.88",158.83,6075
"41,686.92",110.91,5869
"41,686.96",106.55,5589
"41,687.00",121.86,5248
"41,687.04",112.48,4995
"41,687.08",109.88,4829
"41,687.13",110.05,4753
"41,687.17",109,4757
"41,687.21",118.45,4889
"41,687.25",129.84,5110
"41,687.29",144.57,5318
"41,687.33",143.54,5617
"41,687.38",140.48,5931
"41,687.42",173,6164
"41,687.46",167.33,6280
"41,687.50",141.92,6294
"41,687.54",139,6267
"41,687.58",136.75,6220
"41,687.63",126.93,6163
"41,687.67",140.74,6178
"41,687.71",181.16,6318
"41,687.75",174.26,6547
"41,687.79",170.95,6486
"41,687.83",155.14,6348
"41,687.88",151.77,6154
"41,687.92",117.22,5875
"41,687.96",106.27,5502
"41,688.00",102.9,5222
"41,688.04",99.77,4940
"41,688.08",97.26,4765
"41,688.13",96.27,4692
"41,688.17",98.41,4721
"41,688.21",101.98,4934
"41,688.25",133.85,5385
"41,688.29",153.93,5859
"41,688.33",154.54,6193
"41,688.38",145.96,6446
"41,688.42",150.01,6580
"41,688.46",138.85,6630
"41,688.50",123.38,6643
"41,688.54",122.26,6648
"41,688.58",117.24,6612
"41,688.63",107.38,6602
"41,688.67",113.53,6644
"41,688.71",170.09,6739
"41,688.75",180.75,6831
"41,688.79",155.91,6710
"41,688.83",133.8,6537
"41,688.88",112.01,6301
"41,688.92",99.77,5974
"41,688.96",97.89,5558
"41,689.00",72.2,5117
"41,689.04",71.15,4835
"41,689.08",66.84,4664
"41,689.13",66.07,4597
"41,689.17",66.9,4626
"41,689.21",76.84,4875
"41,689.25",93.24,5356
"41,689.29",106,5880
"41,689.33",98.43,6231
"41,689.38",100.75,6493
"41,689.42",90.11,6628
"41,689.46",86.74,6679
"41,689.50",75.55,6686
"41,689.54",83.5,6684
"41,689.58",79.82,6657
"41,689.63",74.23,6653
"41,689.67",78.75,6661
"41,689.71",89.14,6744
"41,689.75",101.18,6821
"41,689.79",87.09,6678
"41,689.83",85.32,6487
"41,689.88",85.29,6238
"41,689.92",70.13,5893
"41,689.96",63.77,5460
"41,690.00",67.8,5085
"41,690.04",67.49,4778
"41,690.08",60.41,4613
"41,690.13",60.08,4542
"41,690.17",65.65,4567
"41,690.21",68.18,4829
"41,690.25",93.16,5335
"41,690.29",97.12,5864
"41,690.33",93.66,6220
"41,690.38",95.2,6483
"41,690.42",95.25,6613
"41,690.46",89.39,6666
"41,690.50",82.98,6672
"41,690.54",80.69,6670
"41,690.58",76.96,6626
"41,690.63",75.93,6617
"41,690.67",80.71,6636
"41,690.71",97.08,6704
"41,690.75",97.17,6782
"41,690.79",95.25,6619
"41,690.83",81.5,6399
"41,690.88",74.74,6150
"41,690.92",69.51,5818
"41,690.96",60.07,5384
"41,691.00",53.74,4988
"41,691.04",57.94,4672
"41,691.08",53.68,4501
"41,691.13",53.66,4411
"41,691.17",53.22,4416
"41,691.21",56.82,4653
"41,691.25",71.66,5146
"41,691.29",78.78,5689
"41,691.33",78.72,6080
"41,691.38",83.45,6359
"41,691.42",93.86,6510
"41,691.46",87.9,6569
"41,691.50",78.75,6571
"41,691.54",78.71,6553
"41,691.58",78.06,6505
"41,691.63",78.06,6484
"41,691.67",78.7,6496
"41,691.71",89.19,6540
"41,691.75",114.96,6573
"41,691.79",86.23,6411
"41,691.83",78.06,6203
"41,691.88",76.15,6001
"41,691.92",66.3,5739
"41,691.96",58.13,5380
"41,692.00",63.02,5013
"41,692.04",58.11,4737
"41,692.08",64.08,4579
"41,692.13",60.56,4487
"41,692.17",59.95,4393
"41,692.21",59.63,4376
"41,692.25",64.86,4473
"41,692.29",69.5,4713
"41,692.33",72.13,5035
"41,692.38",80.51,5325
"41,692.42",90.16,5533
"41,692.46",81.44,5636
"41,692.50",72.84,5646
"41,692.54",69.99,5620
"41,692.58",68.41,5550
"41,692.63",66.83,5497
"41,692.67",77.18,5498
"41,692.71",89.62,5677
"41,692.75",124.6,5879
"41,692.79",92.74,5843
"41,692.83",92.59,5731
"41,692.88",88.79,5611
"41,692.92",76.65,5453
"41,692.96",64.95,5214
"41,693.00",81.57,4945
"41,693.04",76.04,4685
"41,693.08",69.74,4528
"41,693.13",69.71,4449
"41,693.17",68.68,4354
"41,693.21",64.77,4287
"41,693.25",66.44,4295
"41,693.29",65.79,4472
"41,693.33",65.38,4749
"41,693.38",89.31,5030
"41,693.42",81.46,5235
"41,693.46",87.4,5357
"41,693.50",82.49,5399
"41,693.54",86.22,5389
"41,693.58",80.01,5373
"41,693.63",75.82,5355
"41,693.67",83.91,5392
"41,693.71",107.45,5598
"41,693.75",148.08,5809
"41,693.79",118.5,5801
"41,693.83",126.06,5723
"41,693.88",107.27,5617
"41,693.92",87.93,5422
"41,693.96",89.32,5145
"41,694.00",89.01,4873
"41,694.04",83.87,4609
"41,694.08",81.65,4470
"41,694.13",80.58,4397
"41,694.17",83.55,4430
"41,694.21",87.69,4667
"41,694.25",130.22,5131
"41,694.29",145.57,5668
"41,694.33",135.8,6115
"41,694.38",164.01,6390
"41,694.42",166.81,6557
"41,694.46",175.02,6655
"41,694.50",164.97,6684
"41,694.54",158.99,6660
"41,694.58",156.87,6625
"41,694.63",146.16,6633
"41,694.67",153.81,6655
"41,694.71",171.24,6746
"41,694.75",190.36,6833
"41,694.79",179.59,6701
"41,694.83",162.51,6503
"41,694.88",153.49,6263
"41,694.92",143.31,5920
"41,694.96",111.09,5498
"41,695.00",97.26,5191
"41,695.04",82.25,4898
"41,695.08",77.91,4754
"41,695.13",76.07,4672
"41,695.17",82.84,4702
"41,695.21",118.63,4964
"41,695.25",160.12,5427
"41,695.29",185.32,5927
"41,695.33",159.7,6363
"41,695.38",163.56,6635
"41,695.42",169.96,6775
"41,695.46",182.02,6845
"41,695.50",169.95,6854
"41,695.54",163.07,6838
"41,695.58",176.77,6785
"41,695.63",156.95,6782
"41,695.67",159.94,6770
"41,695.71",164.22,6834
"41,695.75",192.09,6936
"41,695.79",172.94,6809
"41,695.83",163.3,6608
"41,695.88",150.96,6355
"41,695.92",133.73,5988
"41,695.96",150.57,5559
"41,696.00",94.35,5220
"41,696.04",103.22,4960
"41,696.08",106.4,4818
"41,696.13",105.08,4726
"41,696.17",102.28,4743
"41,696.21",116.99,4979
"41,696.25",158.25,5411
"41,696.29",170.43,5897
"41,696.33",177.36,6314
"41,696.38",171.04,6579
"41,696.42",199.1,6716
"41,696.46",172.36,6787
"41,696.50",160.33,6815
"41,696.54",180,6776
"41,696.58",174.94,6727
"41,696.63",141.5,6731
"41,696.67",157.7,6751
"41,696.71",208.31,6844
"41,696.75",241.69,6961
"41,696.79",225.46,6842
"41,696.83",209.87,6674
"41,696.88",176.24,6465
"41,696.92",141.64,6141
"41,696.96",140.38,5716
"41,697.00",144.02,5405
"41,697.04",138.86,5122
"41,697.08",129.22,4957
"41,697.13",128.97,4865
"41,697.17",141.7,4913
"41,697.21",158.25,5166
"41,697.25",209.18,5603
"41,697.29",223,6065
"41,697.33",224.82,6464
"41,697.38",217.57,6723
"41,697.42",218.89,6852
"41,697.46",216.5,6905
"41,697.50",206.71,6926
"41,697.54",207.12,6896
"41,697.58",206.59,6834
"41,697.63",206.19,6847
"41,697.67",210.09,6855
"41,697.71",222.1,6901
"41,697.75",269.35,7044
"41,697.79",250.75,6944
"41,697.83",220.41,6768
"41,697.88",210.53,6557
"41,697.92",194.84,6245
"41,697.96",174.98,5822
"41,698.00",167.7,5430
"41,698.04",168.2,5183
"41,698.08",164.07,5032
"41,698.13",167.76,4944
"41,698.17",173.17,4984
"41,698.21",204.21,5250
"41,698.25",220.88,5715
"41,698.29",258.91,6207
"41,698.33",235.41,6619
"41,698.38",232.5,6906
"41,698.42",230.57,7056
"41,698.46",218.56,7122
"41,698.50",209.78,7132
"41,698.54",209.77,7083
"41,698.58",209.16,7000
"41,698.63",207.48,6970
"41,698.67",208.43,6959
"41,698.71",235.54,7015
"41,698.75",274.14,7128
"41,698.79",252.47,6984
"41,698.83",226.6,6785
"41,698.88",210.84,6576
"41,698.92",202.08,6282
"41,698.96",184.71,5905
"41,699.00",164.07,5532
"41,699.04",169.49,5277
"41,699.08",163.87,5104
"41,699.13",158.61,5000
"41,699.17",160.53,4900
"41,699.21",166.94,4837
"41,699.25",161.77,4905
"41,699.29",170.88,5182
"41,699.33",173.66,5471
"41,699.38",189.13,5714
"41,699.42",188.1,5851
"41,699.46",187.36,5899
"41,699.50",169.55,5891
"41,699.54",161.53,5845
"41,699.58",149.8,5774
"41,699.63",147.88,5744
"41,699.67",161.46,5761
"41,699.71",201.01,5938
"41,699.75",212.14,6120
"41,699.79",202.48,6134
"41,699.83",190.39,6062
"41,699.88",162.87,5968
"41,699.92",144.58,5813
"41,699.96",127.89,5572
"41,700.00",166.97,5226
"41,700.04",160.35,4981
"41,700.08",141.78,4806
"41,700.13",137.25,4720
"41,700.17",134.6,4616
"41,700.21",134.17,4522
"41,700.25",132.64,4543
"41,700.29",136.27,4764
"41,700.33",173.59,5003
"41,700.38",179.17,5248
"41,700.42",176.69,5416
"41,700.46",179.38,5504
"41,700.50",172.63,5535
"41,700.54",166.63,5540
"41,700.58",161.82,5510
"41,700.63",155.33,5515
"41,700.67",177.42,5569
"41,700.71",205.73,5747
"41,700.75",225.58,5954
"41,700.79",213.73,5991
"41,700.83",201.96,5948
"41,700.88",183.31,5861
"41,700.92",172.98,5675
"41,700.96",151.31,5406
"41,701.00",166.43,5130
"41,701.04",164.49,4899
"41,701.08",162.78,4749
"41,701.13",169.74,4677
"41,701.17",165.63,4735
"41,701.21",177.87,4955
"41,701.25",212.94,5447
"41,701.29",218.5,6038
"41,701.33",213.64,6422
"41,701.38",216.15,6687
"41,701.42",219.06,6827
"41,701.46",218.22,6886
"41,701.50",216.44,6905
"41,701.54",211.03,6902
"41,701.58",210.85,6862
"41,701.63",210.83,6867
"41,701.67",217.45,6915
"41,701.71",248.41,6988
"41,701.75",284.13,7125
"41,701.79",269.85,7047
"41,701.83",255.98,6863
"41,701.88",239.05,6601
"41,701.92",207.79,6214
"41,701.96",194.11,5724
"41,702.00",207,5430
"41,702.04",188.27,5144
"41,702.08",183.5,4962
"41,702.13",187.26,4878
"41,702.17",192.15,4943
"41,702.21",217.56,5180
"41,702.25",272.87,5678
"41,702.29",298.67,6204
"41,702.33",271.34,6568
"41,702.38",258.62,6801
"41,702.42",259.92,6918
"41,702.46",246.87,6939
"41,702.50",240.89,6941
"41,702.54",223.28,6924
"41,702.58",214.41,6868
"41,702.63",218.21,6860
"41,702.67",243.54,6903
"41,702.71",271.3,6948
"41,702.75",325.46,7084
"41,702.79",291.65,7010
"41,702.83",276.12,6798
"41,702.88",240.53,6523
"41,702.92",214.41,6127
"41,702.96",198.91,5632
"41,703.00",204.11,5305
"41,703.04",192.69,5029
"41,703.08",187.35,4851
"41,703.13",192.3,4766
"41,703.17",203.31,4813
"41,703.21",216.67,5029
"41,703.25",260.54,5508
"41,703.29",272.36,6030
"41,703.33",250.75,6389
"41,703.38",244.07,6618
"41,703.42",237.3,6735
"41,703.46",228.45,6762
"41,703.50",213.62,6752
"41,703.54",215.49,6749
"41,703.58",209.76,6711
"41,703.63",213.62,6709
"41,703.67",218.62,6737
"41,703.71",263.68,6799
"41,703.75",289,6931
"41,703.79",265.98,6860
"41,703.83",230.96,6653
"41,703.88",214.28,6391
"41,703.92",207.7,6019
"41,703.96",195.95,5577
"41,704.00",142.83,5213
"41,704.04",139.31,4963
"41,704.08",147.09,4814
"41,704.13",161.03,4748
"41,704.17",166.12,4788
"41,704.21",189.4,5031
"41,704.25",232.85,5522
"41,704.29",247.49,6062
"41,704.33",233.79,6426
"41,704.38",210.64,6660
"41,704.42",198.82,6785
"41,704.46",172.68,6814
"41,704.50",153.18,6810
"41,704.54",158.84,6813
"41,704.58",152.24,6778
"41,704.63",144.28,6769
"41,704.67",163.2,6787
"41,704.71",207.56,6841
"41,704.75",250.81,6963
"41,704.79",221.83,6887
"41,704.83",206.77,6670
"41,704.88",174.88,6402
"41,704.92",173.7,6032
"41,704.96",153.53,5588
"41,705.00",135.32,5262
"41,705.04",118.15,4958
"41,705.08",112.11,4775
"41,705.13",110.77,4696
"41,705.17",115.76,4727
"41,705.21",137.72,4937
"41,705.25",200.99,5407
"41,705.29",212.27,5943
"41,705.33",206.36,6314
"41,705.38",187.35,6563
"41,705.42",167.04,6694
"41,705.46",161.27,6743
"41,705.50",150.18,6719
"41,705.54",145.3,6707
"41,705.58",137.4,6652
"41,705.63",139.85,6641
"41,705.67",131.68,6650
"41,705.71",161.32,6662
"41,705.75",183.95,6727
"41,705.79",165.38,6617
"41,705.83",135.05,6397
"41,705.88",127.41,6175
"41,705.92",130.08,5880
"41,705.96",114.07,5503
"41,706.00",86.4,5113
"41,706.04",75.29,4869
"41,706.08",70.76,4702
"41,706.13",69.23,4624
"41,706.17",69.14,4518
"41,706.21",74.27,4482
"41,706.25",76.35,4578
"41,706.29",74.3,4847
"41,706.33",81.88,5127
"41,706.38",92.04,5373
"41,706.42",90.91,5529
"41,706.46",86.81,5602
"41,706.50",77.45,5586
"41,706.54",75,5562
"41,706.58",73.26,5496
"41,706.63",71.1,5474
"41,706.67",74.04,5494
"41,706.71",88.01,5644
"41,706.75",121.63,5852
"41,706.79",113.43,5878
"41,706.83",89.04,5784
"41,706.88",82.42,5685
"41,706.92",74.4,5516
"41,706.96",70.19,5276
"41,707.00",65.46,4934
"41,707.04",62.66,4633
"41,707.08",61.76,4450
"41,707.13",61.61,4355
"41,707.17",62.95,4380
"41,707.21",61.43,4444
"41,707.25",62.48,4599
"41,707.29",66.24,4781
"41,707.33",67.93,4971
"41,707.38",68.3,5138
"41,707.42",67.41,5260
"41,707.46",66.2,5336
"41,707.50",65.68,5331
"41,707.54",65.28,5315
"41,707.58",65.35,5297
"41,707.63",67.65,5296
"41,707.67",68.53,5316
"41,707.71",88.74,5433
"41,707.75",104.68,5650
"41,707.79",88.52,5720
"41,707.83",75.16,5632
"41,707.88",66.6,5468
"41,707.92",66.07,5161
"41,707.96",60.55,4787
"41,708.00",58.25,4609
"41,708.04",53.89,4461
"41,708.08",57.66,4389
"41,708.13",62.73,4380
"41,708.17",67.43,4610
"41,708.21",99.48,5060
"41,708.25",127.15,5656
"41,708.29",89.84,6086
"41,708.33",88.39,6357
"41,708.38",79.59,6474
"41,708.42",74.73,6527
"41,708.46",69.33,6546
"41,708.50",67,6521
"41,708.54",65.5,6503
"41,708.58",68.42,6484
"41,708.63",68.49,6477
"41,708.67",93.92,6468
"41,708.71",90.73,6385
"41,708.75",107.02,6452
"41,708.79",97,6394
"41,708.83",80.93,6155
"41,708.88",67.87,5828
"41,708.92",66.96,5349
"41,708.96",57.47,4855
"41,709.00",52.71,4527
"41,709.04",49.21,4356
"41,709.08",48.52,4267
"41,709.13",48.6,4250
"41,709.17",55.95,4494
"41,709.21",67.43,4938
"41,709.25",93.51,5552
"41,709.29",65.94,5978
"41,709.33",67.74,6239
"41,709.38",69.66,6346
"41,709.42",67.73,6384
"41,709.46",64.45,6371
"41,709.50",62.5,6337
"41,709.54",62.5,6314
"41,709.58",66,6290
"41,709.63",67.42,6294
"41,709.67",89.32,6267
"41,709.71",91.16,6187
"41,709.75",95.37,6269
"41,709.79",90.5,6227
"41,709.83",71.94,5992
"41,709.88",63.95,5671
"41,709.92",58.96,5189
"41,709.96",55.28,4708
"41,710.00",52.49,4442
"41,710.04",49.73,4298
"41,710.08",48.6,4215
"41,710.13",50.95,4196
"41,710.17",55.57,4400
"41,710.21",65.73,4846
"41,710.25",77.18,5451
"41,710.29",74.21,5910
"41,710.33",77.33,6180
"41,710.38",80.24,6304
"41,710.42",76.98,6341
"41,710.46",75.52,6346
"41,710.50",70.49,6326
"41,710.54",68.36,6304
"41,710.58",65.83,6285
"41,710.63",72.87,6308
"41,710.67",78.45,6300
"41,710.71",90,6195
"41,710.75",112.05,6227
"41,710.79",100.43,6141
"41,710.83",78.5,5891
"41,710.88",66.15,5574
"41,710.92",67.87,5106
"41,710.96",92.68,4606
"41,711.00",86.44,4430
"41,711.04",82.17,4399
"41,711.08",84.07,4370
"41,711.13",96.66,4358
"41,711.17",122.92,4475
"41,711.21",149.8,5126
"41,711.25",176,5775
"41,711.29",172.19,6264
"41,711.33",157.28,6569
"41,711.38",175,6712
"41,711.42",154.4,6768
"41,711.46",142.28,6777
"41,711.50",137.81,6746
"41,711.54",131.78,6709
"41,711.58",129,6658
"41,711.63",136.07,6670
"41,711.67",157.9,6662
"41,711.71",180.24,6571
"41,711.75",219.01,6688
"41,711.79",181.16,6613
"41,711.83",162.28,6364
"41,711.88",141.92,6009
"41,711.92",138.85,5524
"41,711.96",146.18,5013
"41,712.00",119.76,4863
"41,712.04",113.44,4711
"41,712.08",115.6,4624
"41,712.13",133.87,4616
"41,712.17",148.67,4830
"41,712.21",199.22,5247
"41,712.25",230.24,5784
"41,712.29",208.29,6138
"41,712.33",192.32,6367
"41,712.38",185.1,6464
"41,712.42",178.35,6489
"41,712.46",174.84,6465
"41,712.50",172.73,6406
"41,712.54",170.52,6348
"41,712.58",168.09,6283
"41,712.63",167.31,6254
"41,712.67",171.18,6218
"41,712.71",177.74,6096
"41,712.75",180.01,6165
"41,712.79",161.85,6103
"41,712.83",126.89,5885
"41,712.88",119.78,5604
"41,712.92",107.19,5243
"41,712.96",58.08,4914
"41,713.00",54.77,4593
"41,713.04",52.66,4445
"41,713.08",52.57,4355
"41,713.13",50.23,4321
"41,713.17",50.61,4334
"41,713.21",51.51,4498
"41,713.25",51.68,4705
"41,713.29",65.92,4916
"41,713.33",71.91,5147
"41,713.38",68.91,5301
"41,713.42",67.65,5393
"41,713.46",61.21,5426
"41,713.50",52.34,5398
"41,713.54",50.69,5357
"41,713.58",49.29,5311
"41,713.63",52.06,5282
"41,713.67",59.96,5267
"41,713.71",74.07,5334
"41,713.75",80.08,5523
"41,713.79",74.88,5554
"41,713.83",66.89,5458
"41,713.88",53.85,5292
"41,713.92",48.12,5051
"41,713.96",58.54,4896
"41,714.00",52.65,4590
"41,714.04",51.29,4427
"41,714.08",51.61,4330
"41,714.13",50.4,4296
"41,714.17",48.45,4302
"41,714.21",46.18,4430
"41,714.25",48.31,4572
"41,714.29",59.86,4714
"41,714.33",67.64,4922
"41,714.38",70.34,5116
"41,714.42",74.67,5250
"41,714.46",71.55,5337
"41,714.50",64.27,5347
"41,714.54",58.82,5315
"41,714.58",60.19,5293
"41,714.63",67.67,5289
"41,714.67",75.16,5356
"41,714.71",95.95,5456
"41,714.75",101.98,5677
"41,714.79",98.45,5738
"41,714.83",91.78,5660
"41,714.88",86.61,5482
"41,714.92",76.25,5184
"41,714.96",78.2,4922
"41,715.00",70.59,4752
"41,715.04",68.66,4656
"41,715.08",65.16,4603
"41,715.13",71.13,4611
"41,715.17",82.02,4794
"41,715.21",117.66,5351
"41,715.25",152.4,5939
"41,715.29",147.83,6311
"41,715.33",140.04,6587
"41,715.38",158.13,6730
"41,715.42",151.78,6782
"41,715.46",133.46,6799
"41,715.50",125.17,6778
"41,715.54",124.37,6743
"41,715.58",114.05,6689
"41,715.63",125.32,6684
"41,715.67",140.61,6684
"41,715.71",155.89,6592
"41,715.75",184.03,6693
"41,715.79",165.77,6636
"41,715.83",121.94,6434
"41,715.88",112.78,6102
"41,715.92",88.95,5639
"41,715.96",71.73,5196
"41,716.00",68.52,4847
"41,716.04",66.42,4686
"41,716.08",63.39,4606
"41,716.13",69,4614
"41,716.17",77.36,4824
"41,716.21",107.73,5284
"41,716.25",137.3,5864
"41,716.29",123.88,6212
"41,716.33",110.07,6468
"41,716.38",112.63,6600
"41,716.42",103.5,6634
"41,716.46",98.31,6644
"41,716.50",94.3,6615
"41,716.54",91.81,6567
"41,716.58",87.98,6531
"41,716.63",92.36,6512
"41,716.67",98.55,6514
