price,load
42.15,5079
50.1,5604
48.78,5984
51.66,6245
48.97,6395
48.83,6449
44.35,6486
43.08,6505
41.71,6506
43.07,6546
56.23,6675
74.36,6808
59.82,6653
52.66,6448
47.51,6251
40.9,5986
37.58,5630
32.27,5202
25.06,4843
23.7,4548
20.64,4357
20.45,4257
22.97,4278
26.67,4511
33.79,5017
39.89,5533
37.51,5901
39.51,6146
38.5,6284
38.31,6345
36.4,6399
35.59,6420
34.36,6426
34.37,6477
46.43,6597
54.39,6712
48.23,6553
42.81,6349
37.96,6156
34.74,5916
32.09,5583
28.48,5168
25.52,4864
23.06,4557
22.67,4374
22.73,4283
24.38,4339
28.78,4601
37.75,5125
44.1,5619
40.99,5978
42.41,6222
43.54,6348
42.4,6415
40.9,6428
40.09,6447
37.72,6440
38.54,6482
51.76,6611
67.79,6771
58.01,6661
51.24,6467
47.46,6279
41.27,6035
35.22,5708
32.33,5288
30.37,4939
25.83,4639
25.39,4439
25.41,4346
25.23,4404
33.38,4638
41.04,5157
48.02,5679
46.85,6051
48.42,6304
45.51,6440
44.44,6500
42.84,6537
41.87,6535
39.53,6508
40.84,6535
53.31,6658
64.18,6749
54.8,6566
50.07,6339
46.08,6129
42.11,5909
36.81,5625
33.72,5245
35.05,4872
29.42,4607
28.04,4424
28.17,4322
28.05,4241
33.27,4263
33.74,4451
33.69,4741
36.84,5049
42.42,5322
42.38,5506
46.87,5600
43.12,5640
41.19,5641
37.9,5622
37.93,5645
52.37,5787
64.43,5999
53.58,5977
50.12,5869
46.98,5739
38.87,5598
36.26,5400
37.09,5106
43.82,4789
40.66,4571
39.03,4412
38.21,4331
38.97,4246
38.8,4211
37.87,4316
36.98,4547
37.47,4831
40.31,5110
42.12,5316
41,5428
42.37,5518
42.22,5524
41.6,5530
43.98,5579
55.65,5750
79.27,6070
63.09,6144
61.37,6117
57.37,6036
51.66,5898
43.58,5653
41.25,5322
35.14,5017
33.37,4766
32.4,4606
32.72,4542
33.64,4608
37.29,4844
49.41,5375
54.94,5933
49.43,6298
48.94,6561
47.4,6696
46.53,6752
44,6796
42.84,6814
41.6,6811
42.76,6867
55.56,7031
71.09,7167
59.29,7019
53,6829
48.48,6611
44.28,6335
38.98,5934
37.99,5443
32.68,5051
29.02,4738
28.12,4534
28.36,4444
28.77,4474
32.86,4711
44.5,5246
46.19,5788
43.08,6140
45.94,6387
45.32,6509
45.54,6564
43.84,6617
42.39,6639
41.36,6648
42.37,6709
54.27,6863
65.05,6993
53.28,6845
49.18,6661
45.77,6463
39.47,6216
36.48,5840
34.78,5381
32.18,5010
27.98,4704
26.76,4506
26.66,4412
27.38,4434
31.94,4673
42.18,5219
47.91,5769
47.26,6125
49.33,6375
47.72,6501
47.61,6552
45.32,6598
44.07,6617
43.36,6626
44.68,6686
58.08,6856
71.33,7018
56.33,6870
50.5,6683
47.68,6490
42,6260
37.1,5898
35.9,5440
34.77,5079
30.58,4766
26.81,4569
26.7,4476
27.34,4505
32.08,4746
41,5291
49.49,5855
47.24,6213
48.98,6459
47.82,6590
48,6644
46.11,6679
43.98,6701
42.86,6706
43.99,6757
56.61,6911
74.39,7070
59.58,6933
57.38,6738
48.89,6541
42.76,6302
38.24,5953
37.35,5501
33.36,5132
30.61,4833
25.23,4633
26.76,4540
25.3,4579
32.14,4802
42.59,5348
46.46,5927
44.69,6307
45.32,6575
45.46,6724
45.32,6774
43.15,6791
41.42,6782
39.51,6741
41.72,6759
55,6884
63.91,7052
54.86,6911
49.33,6714
45.91,6509
40.61,6292
35.57,5998
35.9,5586
36.19,5162
31.41,4895
29.46,4706
28.1,4604
30.12,4511
32.4,4514
32.03,4694
33.94,4993
35.7,5294
38.51,5590
39.03,5781
38.68,5878
37.6,5891
35.74,5859
34.81,5820
36.26,5834
44.57,5953
53.09,6241
50.39,6281
44.74,6200
42.33,6086
40.51,5955
37.55,5749
36,5467
32.64,5028
28.32,4782
27.39,4608
27.08,4515
27.37,4424
28.62,4359
26.85,4463
28.71,4694
29.19,4955
32.62,5238
33.45,5437
33.5,5560
33.5,5603
32.24,5602
31.44,5595
32.24,5627
38.72,5773
49.63,6091
45.36,6172
42.78,6142
42.01,6070
35.15,5936
33.9,5715
31.3,5387
31.94,4950
28.2,4666
26.86,4503
27.26,4431
28.6,4484
32.66,4710
40.54,5244
42.99,5800
45.5,6167
46.8,6432
46.48,6557
45.83,6628
42.68,6648
42.22,6633
40.25,6612
40.85,6646
52.62,6778
61.45,7002
52.98,6911
49.73,6751
46.94,6543
41.08,6282
36.69,5913
33.07,5435
29.9,4998
26.79,4687
23.85,4489
23.63,4400
25.02,4407
31.49,4644
38.34,5191
41.03,5773
39.72,6138
40.5,6384
40.09,6493
39.49,6538
37.53,6549
37,6550
36.51,6536
37,6577
48.35,6744
54.06,6943
50.06,6799
46.21,6607
42.21,6400
37.64,6139
34,5763
32.23,5277
28.48,4875
26.31,4588
24.74,4411
24.23,4319
25.06,4332
31.32,4564
37.39,5110
40.5,5687
38.27,6048
38.48,6289
38.09,6391
37.77,6430
37.6,6447
35.79,6439
34.85,6414
36.75,6455
47.51,6609
53.02,6863
48.52,6725
43.97,6561
40.32,6371
35.66,6130
35.07,5779
31.61,5311
31.62,4919
28.23,4639
26.34,4462
25.62,4376
26.62,4403
32.53,4643
38.93,5189
44.47,5746
42.58,6106
43.08,6361
42.72,6465
41.36,6494
40.11,6511
39.61,6515
38.85,6495
40.16,6539
51.53,6678
59.07,6922
52.89,6824
49.14,6650
45.79,6452
40.04,6193
35.27,5850
32.03,5386
30.45,4992
27.73,4700
25.48,4517
25.61,4428
26.24,4462
32.04,4678
41.1,5214
46.42,5792
43.77,6167
45.88,6436
44.51,6547
42.44,6594
39.06,6591
36.74,6543
35.71,6498
36.74,6517
49.96,6669
65.7,6909
53.03,6809
50.32,6619
45.91,6424
39.14,6213
37.73,5929
33.81,5526
34.2,5132
32.49,4857
28.43,4689
26.9,4595
28.31,4500
31.54,4494
30.88,4664
32.07,4960
36.87,5259
40.78,5556
40.22,5723
39.61,5798
36,5768
33.98,5737
32.86,5690
34.21,5710
42.24,5861
53.22,6201
49.11,6242
47.46,6166
44.88,6054
40.21,5917
37.25,5726
32.76,5437
32.68,5057
30.76,4794
27.25,4622
26.24,4529
27.13,4437
28.35,4371
28.37,4450
27.22,4672
31.2,4936
34.54,5229
36.78,5420
36.43,5524
35.36,5549
34.35,5544
32.29,5519
34.66,5549
44.63,5722
56.26,6093
52.99,6180
49.3,6159
45.71,6090
40.69,5959
35.64,5737
30.55,5432
34.17,5074
30.71,4768
28.43,4581
28.27,4496
29.73,4573
34.63,4794
41.02,5313
42.83,5854
42.74,6225
42.54,6505
43.12,6638
41.94,6690
41.41,6717
40.3,6704
38.19,6676
38.8,6710
47.31,6861
58.52,7077
48.67,6944
45.45,6764
42.98,6570
39.45,6307
33.48,5936
32.29,5477
29.66,5033
25.96,4646
22.67,4427
22.63,4330
23.2,4398
30.19,4630
34.9,5173
40.3,5723
39.25,6106
40.01,6392
39.92,6531
39.21,6594
37.65,6642
36.88,6634
35.88,6612
36.89,6637
44.07,6771
50.46,6962
45.35,6799
42.33,6603
37.78,6402
33.29,6144
30.5,5778
25.66,5324
22.77,4932
19.47,4650
19.97,4461
19.35,4347
19.25,4297
22.44,4463
25.77,4854
28.51,5280
29.12,5614
31.47,5877
31.66,6013
30.56,6069
29.19,6089
27.68,6059
27.43,6017
27.51,6041
33.71,6159
39.2,6328
35.03,6124
32.13,5941
29.61,5760
26.69,5558
25.34,5365
22.95,5097
16.67,4783
13.6,4550
11.75,4370
10.63,4260
10.65,4173
12.87,4184
13.28,4310
16.47,4481
19.02,4689
21.32,4883
21.47,5037
21.57,5122
21.44,5155
20.76,5148
20.56,5146
20.76,5163
22,5239
23.79,5381
25.02,5348
23.55,5286
22.59,5227
21.69,5169
19.65,5060
18.24,4853
12.45,4644
10.39,4415
10.32,4268
8.58,4170
9.92,4120
12.2,4263
16.6,4563
21.42,4854
22.6,5224
24.03,5585
24.32,5822
26.18,5986
25.13,6025
23.4,5992
23.09,5973
23.07,5995
26.46,6100
31.47,6372
28.21,6295
25.88,6164
24.7,5977
21.61,5836
21.39,5618
17.97,5324
15.2,4939
12.25,4611
10.58,4408
10.38,4277
10.39,4164
11.37,4182
12.16,4284
14.04,4515
17.06,4812
21.41,5113
23.02,5311
23.57,5423
22.85,5436
21.53,5400
20.79,5368
20.78,5361
25.18,5450
30.02,5721
25.94,5767
23.95,5695
23.29,5571
20.69,5451
19.5,5283
16.42,5029
17,4697
13.44,4482
10.57,4323
9.56,4223
9.59,4122
12.13,4079
11.96,4121
14.04,4288
16.21,4547
18.81,4836
20.74,5054
21.74,5179
22.32,5231
22.65,5256
21.41,5264
21.4,5289
24.91,5415
34,5685
29.33,5735
26.94,5688
25.27,5605
23.04,5475
22.87,5265
18.13,4993
23.4,4694
20.78,4476
17.63,4338
17.33,4258
18.45,4290
23.33,4522
28.68,4970
26.04,5421
28.3,5784
29.47,6070
29.59,6239
30.08,6323
30.08,6357
32.72,6379
30.9,6375
32.42,6396
41.84,6479
52.96,6674
47.18,6602
42.31,6453
40.77,6266
36.86,6026
27.96,5677
27.67,5268
26.65,4971
22.42,4702
20.11,4533
19.66,4435
20.83,4444
24.5,4655
30.04,5077
34.41,5494
40.02,5838
42.34,6120
45.4,6297
42.74,6385
41.49,6414
40.61,6428
38.06,6415
41.4,6435
50.64,6536
66.27,6772
56.34,6722
53.05,6594
49.32,6413
44.58,6191
37.16,5843
34.06,5435
31.66,5147
28.42,4903
23.49,4736
25.03,4624
26.96,4606
31,4751
39,5082
38.92,5464
38.03,5775
41.62,6019
44.25,6165
46.53,6248
40.74,6248
38.01,6212
35.95,6181
38.88,6194
48.19,6248
60,6588
51.42,6557
48.71,6386
46.42,6169
41.17,5955
39.16,5733
38.48,5523
